,Fighter,W/L,Date,Method,Round,Time,Method Code,Total Fight Time (Sec),KD,Sig. Str. Landed,Sig. Str. Attempted,Sig. Str. %,Total Str. Landed,Total Str. Attempted,Total Str. %,TD Landed,TD Attempted,TD %,Sub. Attempted,Sub. Successful,Sub. %,Ctrl Time (Sec),Opp. KD,Opp. Sig. Str. Landed,Opp. Sig. Str. Attempted,Opp. Sig. Str. %,Opp. Total Str. Landed,Opp. Total Str. Attempted,Opp. Total Str. %,Opp. TD Landed,Opp. TD Attempted,Opp. TD %,Opp. Sub. Attempted,Opp. Sub. Successful,Opp. Sub. %,Opp. Ctrl Time (Sec),Opp. Fighter,Opp. Fighter Code,Target
248,Houston Alexander,win,2007-09-08,KO/TKO,1.0,1:01,3,61,1.0,18.0,36.0,0.5,18.0,36.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,14.0,0.0,1.0,5.0,0.2,1.0,5.0,0.2,1.0,2.0,0.5,0.0,0.0,N/A,9.0,Alessio Sakara,19,3
249,Houston Alexander,win,2007-05-26,KO/TKO,1.0,0:48,3,48,2.0,17.0,20.0,0.85,17.0,20.0,0.85,0.0,0.0,N/A,0.0,0.0,N/A,20.0,0.0,5.0,8.0,0.62,6.0,9.0,0.67,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Keith Jardine,329,3
250,Bill Algeo,loss,2024-03-30,KO/TKO,1.0,4:00,3,240,0.0,30.0,58.0,0.51,44.0,73.0,0.6,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,32.0,59.0,0.54,40.0,68.0,0.59,0.0,0.0,N/A,0.0,0.0,N/A,48.0,Kyle Nelson,348,1
251,Bill Algeo,win,2023-10-07,U-DEC,3.0,5:00,8,1200,1.0,110.0,244.0,0.45,119.0,257.0,0.46,1.0,1.0,1.0,0.0,0.0,N/A,7.0,0.0,75.0,156.0,0.48,76.0,157.0,0.48,0.0,1.0,0.0,0.0,0.0,N/A,35.0,Alexander Hernandez,24,3
252,Bill Algeo,win,2023-04-15,SUB,2.0,1:40,7,700,1.0,64.0,110.0,0.58,77.0,123.0,0.63,1.0,1.0,1.0,1.0,1.0,1.0,102.0,0.0,46.0,91.0,0.5,49.0,94.0,0.52,1.0,2.0,0.5,0.0,0.0,N/A,39.0,TJ Brown,537,3
253,Bill Algeo,loss,2022-09-17,S-DEC,3.0,5:00,6,1200,0.0,81.0,170.0,0.47,151.0,246.0,0.61,0.0,3.0,0.0,0.0,0.0,N/A,7.0,0.0,59.0,142.0,0.41,67.0,151.0,0.44,1.0,3.0,0.33,2.0,0.0,0,258.0,Andre Fili,40,1
254,Bill Algeo,win,2022-07-16,KO/TKO,2.0,1:50,3,710,0.0,28.0,36.0,0.77,81.0,104.0,0.78,1.0,1.0,1.0,0.0,0.0,N/A,326.0,0.0,10.0,12.0,0.83,18.0,25.0,0.72,1.0,2.0,0.5,2.0,0.0,0,32.0,Herbert Burns,222,3
255,Bill Algeo,win,2022-01-15,U-DEC,3.0,5:00,8,1200,0.0,59.0,118.0,0.5,112.0,176.0,0.64,2.0,2.0,1.0,0.0,0.0,N/A,302.0,0.0,40.0,104.0,0.38,46.0,110.0,0.42,2.0,4.0,0.5,0.0,0.0,N/A,294.0,Joanderson Brito,279,3
256,Bill Algeo,loss,2021-05-22,U-DEC,3.0,5:00,8,1200,0.0,76.0,170.0,0.44,90.0,187.0,0.48,0.0,1.0,0.0,0.0,0.0,N/A,41.0,0.0,53.0,102.0,0.51,57.0,106.0,0.54,8.0,13.0,0.61,1.0,0.0,0,206.0,Ricardo Ramos,476,1
257,Bill Algeo,win,2020-11-28,U-DEC,3.0,5:00,8,1200,0.0,70.0,95.0,0.73,118.0,150.0,0.79,1.0,3.0,0.33,0.0,0.0,N/A,256.0,0.0,23.0,53.0,0.43,28.0,65.0,0.43,4.0,13.0,0.3,1.0,0.0,0,258.0,Spike Carlyle,530,3
258,Bill Algeo,loss,2020-08-29,U-DEC,3.0,5:00,8,1200,0.0,89.0,168.0,0.52,145.0,224.0,0.65,1.0,1.0,1.0,0.0,0.0,N/A,79.0,0.0,104.0,156.0,0.66,127.0,180.0,0.71,5.0,11.0,0.45,0.0,0.0,N/A,373.0,Ricardo Lamas,475,1
259,Bill Algeo,loss,2019-06-18,U-DEC,3.0,5:00,8,1200,0.0,147.0,276.0,0.53,163.0,293.0,0.56,0.0,2.0,0.0,0.0,0.0,N/A,N/A,0.0,112.0,177.0,0.63,115.0,183.0,0.63,3.0,8.0,0.37,0.0,0.0,N/A,N/A,Brendan Loughnane,74,1
260,Arnold Allen,loss,2024-01-20,U-DEC,3.0,5:00,8,1200,0.0,59.0,140.0,0.42,61.0,143.0,0.43,0.0,0.0,N/A,1.0,0.0,0.0,3.0,0.0,51.0,118.0,0.43,72.0,141.0,0.51,5.0,17.0,0.29,0.0,0.0,N/A,211.0,Movsar Evloev,431,1
261,Arnold Allen,loss,2023-04-15,U-DEC,5.0,5:00,8,1800,0.0,76.0,225.0,0.33,80.0,229.0,0.35,0.0,0.0,N/A,0.0,0.0,N/A,42.0,0.0,147.0,262.0,0.56,149.0,264.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,3.0,Max Holloway,408,1
262,Arnold Allen,win,2022-10-29,KO/TKO,2.0,0:08,3,608,0.0,28.0,67.0,0.41,28.0,67.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,23.0,0.0,14.0,58.0,0.24,14.0,58.0,0.24,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Calvin Kattar,87,3
263,Arnold Allen,win,2022-03-19,KO/TKO,1.0,2:33,3,153,0.0,49.0,84.0,0.58,50.0,85.0,0.59,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,14.0,49.0,0.28,14.0,49.0,0.29,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Dan Hooker,138,3
264,Arnold Allen,win,2021-04-10,U-DEC,3.0,5:00,8,1200,1.0,21.0,61.0,0.34,26.0,68.0,0.38,2.0,5.0,0.4,0.0,0.0,N/A,309.0,0.0,47.0,113.0,0.41,79.0,164.0,0.48,0.0,1.0,0.0,1.0,0.0,0,153.0,Sodiq Yusuff,527,3
265,Arnold Allen,win,2020-01-25,U-DEC,3.0,5:00,8,1200,0.0,63.0,131.0,0.48,68.0,137.0,0.5,0.0,1.0,0.0,0.0,0.0,N/A,81.0,0.0,49.0,172.0,0.28,63.0,190.0,0.33,0.0,9.0,0.0,0.0,0.0,N/A,77.0,Nik Lentz,441,3
266,Arnold Allen,win,2019-07-06,U-DEC,3.0,5:00,8,1200,0.0,102.0,190.0,0.53,102.0,191.0,0.53,1.0,2.0,0.5,0.0,0.0,N/A,54.0,0.0,23.0,113.0,0.2,27.0,117.0,0.23,0.0,2.0,0.0,0.0,0.0,N/A,0.0,Gilbert Melendez,209,3
267,Arnold Allen,win,2019-03-16,U-DEC,3.0,5:00,8,1200,1.0,37.0,111.0,0.33,41.0,117.0,0.35,0.0,0.0,N/A,0.0,0.0,N/A,59.0,0.0,30.0,104.0,0.28,30.0,105.0,0.29,0.0,3.0,0.0,0.0,0.0,N/A,0.0,Jordan Rinaldi,299,3
268,Arnold Allen,win,2018-05-27,SUB,3.0,2:41,7,1061,0.0,29.0,90.0,0.32,38.0,101.0,0.38,0.0,0.0,N/A,1.0,1.0,1.0,9.0,0.0,20.0,56.0,0.35,70.0,120.0,0.58,6.0,12.0,0.5,0.0,0.0,N/A,464.0,Mads Burnell,370,3
269,Arnold Allen,win,2017-03-18,S-DEC,3.0,5:00,6,1200,0.0,32.0,74.0,0.43,75.0,118.0,0.64,3.0,6.0,0.5,1.0,0.0,0,333.0,0.0,17.0,46.0,0.36,32.0,65.0,0.49,4.0,12.0,0.33,3.0,0.0,0,338.0,Makwan Amirkhani,372,3
270,Arnold Allen,win,2016-02-27,U-DEC,3.0,5:00,8,1200,1.0,31.0,101.0,0.3,40.0,113.0,0.35,4.0,4.0,1.0,0.0,0.0,N/A,252.0,0.0,25.0,61.0,0.4,51.0,93.0,0.55,0.0,8.0,0.0,0.0,0.0,N/A,122.0,Yaotzin Meza,597,3
271,Arnold Allen,win,2015-06-20,SUB,3.0,1:41,7,1001,0.0,23.0,75.0,0.3,33.0,86.0,0.38,1.0,4.0,0.25,1.0,1.0,1.0,133.0,0.0,35.0,66.0,0.53,85.0,125.0,0.68,2.0,4.0,0.5,0.0,0.0,N/A,207.0,Alan Omer,9,3
272,Brendan Allen,win,2024-04-06,S-DEC,5.0,5:00,6,1800,0.0,112.0,222.0,0.5,128.0,242.0,0.53,6.0,13.0,0.46,0.0,0.0,N/A,365.0,0.0,124.0,241.0,0.51,141.0,261.0,0.54,0.0,0.0,N/A,0.0,0.0,N/A,78.0,Chris Curtis,106,3
273,Brendan Allen,win,2023-11-18,SUB,3.0,0:38,7,938,0.0,32.0,43.0,0.74,52.0,64.0,0.81,2.0,2.0,1.0,2.0,1.0,0.5,478.0,0.0,6.0,14.0,0.42,13.0,21.0,0.62,0.0,2.0,0.0,1.0,0.0,0,34.0,Paul Craig,455,3
274,Brendan Allen,win,2023-06-24,SUB,1.0,4:39,7,279,1.0,30.0,56.0,0.53,40.0,69.0,0.58,0.0,2.0,0.0,1.0,1.0,1.0,149.0,0.0,20.0,38.0,0.52,24.0,42.0,0.57,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Bruno Silva,82,3
275,Brendan Allen,win,2023-02-25,SUB,3.0,4:25,7,1165,0.0,42.0,102.0,0.41,64.0,129.0,0.5,1.0,1.0,1.0,2.0,1.0,0.5,252.0,0.0,43.0,112.0,0.38,45.0,114.0,0.39,0.0,3.0,0.0,0.0,0.0,N/A,15.0,Andre Muniz,42,3
276,Brendan Allen,win,2022-10-01,SUB,1.0,4:17,7,257,0.0,3.0,6.0,0.5,12.0,16.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,144.0,0.0,3.0,6.0,0.5,21.0,26.0,0.81,0.0,0.0,N/A,0.0,0.0,N/A,93.0,Krzysztof Jotko,344,3
277,Brendan Allen,win,2022-06-11,U-DEC,3.0,5:00,8,1200,0.0,45.0,74.0,0.6,89.0,122.0,0.73,2.0,2.0,1.0,0.0,0.0,N/A,204.0,0.0,33.0,55.0,0.6,66.0,96.0,0.69,7.0,14.0,0.5,0.0,0.0,N/A,429.0,Jacob Malkoun,242,3
278,Brendan Allen,win,2022-02-05,SUB,2.0,2:10,7,730,1.0,36.0,54.0,0.66,36.0,54.0,0.67,0.0,1.0,0.0,1.0,1.0,1.0,44.0,0.0,24.0,57.0,0.42,24.0,57.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,7.0,Sam Alvey,504,3
279,Brendan Allen,loss,2021-12-04,KO/TKO,2.0,1:58,3,718,0.0,43.0,71.0,0.6,44.0,72.0,0.61,0.0,3.0,0.0,1.0,0.0,0,18.0,1.0,61.0,90.0,0.67,64.0,96.0,0.67,0.0,0.0,N/A,0.0,0.0,N/A,43.0,Chris Curtis,106,1
280,Brendan Allen,win,2021-07-24,U-DEC,3.0,5:00,8,1200,0.0,94.0,211.0,0.44,94.0,211.0,0.45,0.0,1.0,0.0,0.0,0.0,N/A,0.0,0.0,66.0,149.0,0.44,66.0,149.0,0.44,0.0,0.0,N/A,0.0,0.0,N/A,21.0,Punahele Soriano,465,3
281,Brendan Allen,win,2021-04-24,SUB,1.0,4:55,7,295,0.0,9.0,16.0,0.56,15.0,22.0,0.68,2.0,2.0,1.0,1.0,1.0,1.0,196.0,0.0,6.0,14.0,0.42,15.0,24.0,0.62,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Karl Roberson,319,3
282,Brendan Allen,loss,2020-11-14,KO/TKO,2.0,1:32,3,692,0.0,51.0,90.0,0.56,53.0,92.0,0.58,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,94.0,161.0,0.58,106.0,176.0,0.6,1.0,1.0,1.0,0.0,0.0,N/A,94.0,Sean Strickland,511,1
283,Brendan Allen,win,2020-06-27,U-DEC,3.0,5:00,8,1200,1.0,41.0,66.0,0.62,79.0,109.0,0.72,0.0,0.0,N/A,0.0,0.0,N/A,337.0,0.0,34.0,58.0,0.58,92.0,127.0,0.72,3.0,5.0,0.6,0.0,0.0,N/A,464.0,Kyle Daukaus,347,3
284,Brendan Allen,win,2020-02-29,KO/TKO,1.0,4:47,3,287,0.0,20.0,29.0,0.68,38.0,52.0,0.73,0.0,1.0,0.0,0.0,0.0,N/A,254.0,0.0,4.0,5.0,0.8,5.0,6.0,0.83,0.0,1.0,0.0,0.0,0.0,N/A,12.0,Tom Breese,566,3
285,Brendan Allen,win,2019-10-18,SUB,2.0,3:38,7,818,0.0,10.0,22.0,0.45,23.0,41.0,0.56,2.0,3.0,0.66,4.0,1.0,0.25,173.0,0.0,22.0,38.0,0.57,37.0,55.0,0.67,1.0,1.0,1.0,1.0,0.0,0,283.0,Kevin Holland,340,3
286,Brendan Allen,win,2019-07-16,SUB,1.0,3:23,7,203,1.0,14.0,23.0,0.6,18.0,29.0,0.62,1.0,4.0,0.25,1.0,1.0,1.0,N/A,0.0,21.0,25.0,0.84,40.0,46.0,0.87,0.0,2.0,0.0,0.0,0.0,N/A,N/A,Aaron Jeffery,1,3
287,Ricardo Almeida,loss,2011-03-19,U-DEC,3.0,5:00,8,1200,0.0,48.0,84.0,0.57,66.0,103.0,0.64,1.0,18.0,0.05,0.0,0.0,N/A,312.0,0.0,36.0,73.0,0.49,77.0,120.0,0.64,1.0,3.0,0.33,1.0,0.0,0.0,55.0,Mike Pyle,422,1
288,Ricardo Almeida,win,2010-12-11,U-DEC,3.0,5:00,8,1200,0.0,48.0,85.0,0.56,93.0,136.0,0.68,6.0,8.0,0.75,0.0,0.0,N/A,739.0,0.0,6.0,18.0,0.33,20.0,33.0,0.61,0.0,1.0,0.0,0.0,0.0,N/A,52.0,TJ Grant,539,3
289,Ricardo Almeida,loss,2010-08-07,SUB,1.0,3:15,7,195,0.0,10.0,28.0,0.35,10.0,28.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,2.0,16.0,0.12,2.0,16.0,0.12,0.0,0.0,N/A,1.0,1.0,1.0,13.0,Matt Hughes,400,1
290,Ricardo Almeida,win,2010-03-27,SUB,2.0,3:30,7,810,0.0,15.0,27.0,0.55,24.0,36.0,0.67,5.0,11.0,0.45,1.0,1.0,1.0,426.0,0.0,6.0,10.0,0.6,23.0,28.0,0.82,0.0,0.0,N/A,0.0,0.0,N/A,16.0,Matt Brown,398,3
291,Ricardo Almeida,win,2009-08-08,U-DEC,3.0,5:00,8,1200,0.0,38.0,62.0,0.61,70.0,102.0,0.69,6.0,14.0,0.42,0.0,0.0,N/A,673.0,0.0,25.0,62.0,0.4,85.0,127.0,0.67,0.0,0.0,N/A,2.0,0.0,0,57.0,Kendall Grove,332,3
292,Ricardo Almeida,win,2009-04-01,U-DEC,3.0,5:00,8,1200,0.0,41.0,67.0,0.61,79.0,107.0,0.74,9.0,15.0,0.6,1.0,0.0,0,501.0,0.0,25.0,39.0,0.64,52.0,66.0,0.79,0.0,2.0,0.0,3.0,0.0,0,124.0,Matt Horwich,399,3
293,Ricardo Almeida,loss,2008-07-05,S-DEC,3.0,5:00,6,1200,0.0,26.0,62.0,0.41,36.0,72.0,0.5,2.0,11.0,0.18,2.0,0.0,0,296.0,0.0,24.0,64.0,0.37,39.0,80.0,0.49,0.0,0.0,N/A,0.0,0.0,N/A,105.0,Patrick Cote,452,1
294,Ricardo Almeida,win,2008-02-02,SUB,1.0,1:08,7,68,0.0,4.0,6.0,0.66,4.0,6.0,0.67,1.0,1.0,1.0,1.0,1.0,1.0,19.0,0.0,2.0,11.0,0.18,10.0,19.0,0.53,0.0,0.0,N/A,0.0,0.0,N/A,5.0,Rob Yundt,486,3
295,Ricardo Almeida,win,2004-05-23,U-DEC,2.0,5:00,8,900,0.0,20.0,39.0,0.51,65.0,90.0,0.72,3.0,7.0,0.42,1.0,0.0,0,N/A,0.0,14.0,37.0,0.37,61.0,93.0,0.66,0.0,0.0,N/A,1.0,0.0,0,N/A,Ryo Chonan,500,3
296,Ricardo Almeida,loss,2002-01-11,KO/TKO,2.0,2:01,3,721,0.0,12.0,35.0,0.34,12.0,35.0,0.34,1.0,4.0,0.25,5.0,0.0,0,45,1.0,5.0,29.0,0.17,35.0,59.0,0.59,0.0,0.0,N/A,0.0,0.0,N/A,147,Andrei Semenov,45,1
297,Ricardo Almeida,win,2001-09-28,SUB,1.0,4:06,7,246,0.0,4.0,4.0,1.0,16.0,17.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,187,0.0,1.0,4.0,0.25,18.0,23.0,0.78,2.0,2.0,1.0,2.0,0.0,0,38,Eugene Jackson,189,3
298,Ricardo Almeida,loss,2001-05-04,DQ,3.0,4:21,1,1161,0.0,9.0,18.0,0.5,16.0,25.0,0.64,0.0,1.0,0.0,0.0,0.0,N/A,0,0.0,22.0,49.0,0.44,118.0,153.0,0.77,5.0,5.0,1.0,0.0,0.0,N/A,734,Matt Lindland,401,1
299,Ricardo Almeida,win,2000-12-09,U-DEC,2.0,10:00,8,1200,0.0,24.0,91.0,0.26,77.0,147.0,0.52,2.0,6.0,0.33,0.0,0.0,N/A,N/A,0.0,10.0,48.0,0.2,37.0,76.0,0.49,3.0,3.0,1.0,0.0,0.0,N/A,N/A,Akira Shoji,5,3
300,Thomas Almeida,loss,2021-03-27,KO/TKO,3.0,3:52,3,1132,0.0,25.0,71.0,0.35,25.0,71.0,0.35,1.0,2.0,0.5,0.0,0.0,N/A,22.0,2.0,86.0,149.0,0.57,91.0,157.0,0.58,0.0,0.0,N/A,0.0,0.0,N/A,5.0,Sean O'Malley,510,1
301,Thomas Almeida,loss,2020-10-17,U-DEC,3.0,5:00,8,1200,0.0,64.0,171.0,0.37,64.0,171.0,0.37,0.0,5.0,0.0,0.0,0.0,N/A,2.0,0.0,73.0,205.0,0.35,73.0,205.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Jonathan Martinez,296,1
302,Thomas Almeida,loss,2018-01-20,KO/TKO,2.0,2:24,3,744,0.0,24.0,90.0,0.26,24.0,92.0,0.26,0.0,0.0,N/A,0.0,0.0,N/A,4.0,2.0,41.0,132.0,0.31,48.0,139.0,0.35,1.0,3.0,0.33,0.0,0.0,N/A,62.0,Rob Font,483,1
303,Thomas Almeida,loss,2017-07-22,U-DEC,3.0,5:00,8,1200,0.0,72.0,167.0,0.43,72.0,167.0,0.43,0.0,0.0,N/A,0.0,0.0,N/A,16.0,2.0,70.0,160.0,0.43,75.0,165.0,0.45,2.0,6.0,0.33,0.0,0.0,N/A,106.0,Jimmie Rivera,274,1
304,Thomas Almeida,win,2016-11-19,KO/TKO,2.0,1:37,3,697,1.0,41.0,79.0,0.51,42.0,80.0,0.53,0.0,0.0,N/A,0.0,0.0,N/A,6.0,0.0,18.0,74.0,0.24,18.0,74.0,0.24,1.0,2.0,0.5,0.0,0.0,N/A,36.0,Albert Morales,11,3
305,Thomas Almeida,loss,2016-05-29,KO/TKO,1.0,2:53,3,173,0.0,10.0,25.0,0.4,10.0,25.0,0.4,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,21.0,48.0,0.43,22.0,49.0,0.45,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Cody Garbrandt,122,1
306,Thomas Almeida,win,2015-11-07,KO/TKO,1.0,4:24,3,264,1.0,24.0,50.0,0.48,26.0,52.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,5.0,0.0,27.0,91.0,0.29,27.0,91.0,0.3,0.0,5.0,0.0,0.0,0.0,N/A,22.0,Anthony Birchak,49,3
307,Thomas Almeida,win,2015-07-11,KO/TKO,2.0,0:29,3,629,1.0,24.0,55.0,0.43,24.0,55.0,0.44,0.0,0.0,N/A,0.0,0.0,N/A,1.0,1.0,20.0,55.0,0.36,20.0,55.0,0.36,0.0,1.0,0.0,0.0,0.0,N/A,28.0,Brad Pickett,68,3
308,Thomas Almeida,win,2015-04-25,KO/TKO,1.0,4:18,3,258,0.0,31.0,75.0,0.41,32.0,76.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,20.0,56.0,0.35,20.0,56.0,0.36,1.0,1.0,1.0,0.0,0.0,N/A,23.0,Yves Jabouin,601,3
309,Thomas Almeida,win,2014-11-08,U-DEC,3.0,5:00,8,1200,0.0,120.0,217.0,0.55,122.0,219.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,3.0,0.0,67.0,189.0,0.35,71.0,195.0,0.36,2.0,11.0,0.18,0.0,0.0,N/A,133.0,Tim Gorman,558,3
310,Jailton Almeida,loss,2024-03-09,KO/TKO,2.0,0:36,3,636,0.0,1.0,3.0,0.33,9.0,11.0,0.82,9.0,13.0,0.69,0.0,0.0,N/A,279.0,0.0,16.0,25.0,0.64,19.0,28.0,0.68,0.0,0.0,N/A,0.0,0.0,N/A,9.0,Curtis Blaydes,129,1
311,Jailton Almeida,win,2023-11-04,U-DEC,5.0,5:00,8,1800,0.0,38.0,56.0,0.67,120.0,153.0,0.78,6.0,15.0,0.4,4.0,0.0,0,1270.0,0.0,20.0,39.0,0.51,28.0,54.0,0.52,0.0,2.0,0.0,0.0,0.0,N/A,57.0,Derrick Lewis,162,3
312,Jailton Almeida,win,2023-05-13,SUB,1.0,3:43,7,223,0.0,4.0,7.0,0.57,14.0,19.0,0.74,1.0,2.0,0.5,1.0,1.0,1.0,189.0,0.0,0.0,2.0,0.0,3.0,6.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Jairzinho Rozenstruik,244,3
313,Jailton Almeida,win,2023-01-21,KO/TKO,2.0,2:56,3,776,0.0,45.0,57.0,0.78,89.0,110.0,0.81,3.0,5.0,0.6,0.0,0.0,N/A,448.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Shamil Abdurakhimov,518,3
314,Jailton Almeida,win,2022-09-10,SUB,1.0,4:27,7,267,0.0,17.0,24.0,0.7,23.0,31.0,0.74,3.0,3.0,1.0,2.0,1.0,0.5,254.0,0.0,1.0,1.0,1.0,19.0,22.0,0.86,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Anton Turkalj,54,3
315,Jailton Almeida,win,2022-05-21,SUB,1.0,4:35,7,275,0.0,18.0,34.0,0.52,36.0,58.0,0.62,1.0,2.0,0.5,1.0,1.0,1.0,269.0,0.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Parker Porter,450,3
316,Jailton Almeida,win,2022-02-05,KO/TKO,1.0,2:57,3,177,0.0,30.0,51.0,0.58,37.0,60.0,0.62,2.0,2.0,1.0,0.0,0.0,N/A,168.0,0.0,0.0,0.0,N/A,2.0,2.0,1.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Danilo Marques,149,3
317,Jailton Almeida,win,2021-09-14,SUB,2.0,1:49,7,709,0.0,2.0,8.0,0.25,12.0,23.0,0.52,3.0,5.0,0.6,1.0,1.0,1.0,206.0,0.0,7.0,8.0,0.87,17.0,20.0,0.85,1.0,2.0,0.5,0.0,0.0,N/A,134.0,Nasrudin Nasrudinov,435,3
318,Victor Altamirano,loss,2024-02-24,S-DEC,3.0,5:00,6,1200,0.0,40.0,74.0,0.54,52.0,97.0,0.54,9.0,11.0,0.81,0.0,0.0,N/A,302.0,0.0,37.0,87.0,0.42,62.0,120.0,0.52,0.0,0.0,N/A,1.0,0.0,0.0,51.0,Felipe dos Santos,196,1
319,Victor Altamirano,loss,2023-06-03,U-DEC,3.0,5:00,8,1200,0.0,19.0,39.0,0.48,102.0,142.0,0.72,1.0,1.0,1.0,0.0,0.0,N/A,64.0,0.0,28.0,57.0,0.49,153.0,237.0,0.65,6.0,7.0,0.85,0.0,0.0,N/A,673.0,Tim Elliott,557,1
320,Victor Altamirano,win,2023-03-25,U-DEC,3.0,5:00,8,1200,0.0,62.0,118.0,0.52,109.0,171.0,0.64,3.0,22.0,0.13,0.0,0.0,N/A,304.0,0.0,47.0,130.0,0.36,83.0,168.0,0.49,1.0,6.0,0.16,0.0,0.0,N/A,21.0,Vinicius Salvador,583,3
321,Victor Altamirano,win,2022-08-20,KO/TKO,1.0,3:39,3,219,1.0,58.0,83.0,0.69,94.0,123.0,0.76,0.0,0.0,N/A,0.0,0.0,N/A,115.0,1.0,22.0,45.0,0.48,27.0,51.0,0.53,0.0,0.0,N/A,0.0,0.0,N/A,3.0,Daniel Lacerda,142,3
322,Victor Altamirano,loss,2022-02-26,S-DEC,3.0,5:00,6,1200,0.0,79.0,138.0,0.57,92.0,152.0,0.61,1.0,4.0,0.25,0.0,0.0,N/A,87.0,0.0,84.0,172.0,0.48,90.0,178.0,0.51,2.0,9.0,0.22,0.0,0.0,N/A,82.0,Carlos Hernandez,94,1
323,Victor Altamirano,win,2021-08-31,S-DEC,3.0,5:00,6,1200,0.0,100.0,173.0,0.57,178.0,271.0,0.66,4.0,8.0,0.5,0.0,0.0,N/A,123.0,0.0,73.0,142.0,0.51,123.0,209.0,0.59,5.0,16.0,0.31,0.0,0.0,N/A,314.0,Carlos Candelario,91,3
324,Eddie Alvarez,loss,2018-07-28,KO/TKO,2.0,4:05,3,845,0.0,26.0,76.0,0.34,35.0,88.0,0.4,0.0,3.0,0.0,1.0,0.0,0.0,148.0,1.0,54.0,115.0,0.46,76.0,138.0,0.55,0.0,0.0,N/A,2.0,0.0,0.0,5.0,Dustin Poirier,175,1
325,Eddie Alvarez,win,2017-12-02,KO/TKO,3.0,3:59,3,1139,1.0,155.0,356.0,0.43,162.0,366.0,0.44,1.0,2.0,0.5,0.0,0.0,N/A,20.0,0.0,122.0,237.0,0.51,124.0,240.0,0.52,0.0,1.0,0.0,0.0,0.0,N/A,6.0,Justin Gaethje,312,3
326,Eddie Alvarez,nc,2017-05-13,CNC,2.0,4:02,0,842,0.0,44.0,127.0,0.34,44.0,128.0,0.34,1.0,4.0,0.25,0.0,0.0,N/A,76.0,0.0,73.0,144.0,0.5,79.0,150.0,0.53,0.0,0.0,N/A,2.0,0.0,0,0.0,Dustin Poirier,175,2
327,Eddie Alvarez,loss,2016-11-12,KO/TKO,2.0,3:04,3,784,0.0,9.0,41.0,0.21,12.0,46.0,0.26,0.0,3.0,0.0,0.0,0.0,N/A,57.0,3.0,32.0,84.0,0.38,40.0,93.0,0.43,0.0,0.0,N/A,0.0,0.0,N/A,53.0,Conor McGregor,125,1
328,Eddie Alvarez,win,2016-07-07,KO/TKO,1.0,3:49,3,229,0.0,45.0,78.0,0.57,49.0,83.0,0.59,1.0,3.0,0.33,0.0,0.0,N/A,20.0,0.0,12.0,41.0,0.29,12.0,41.0,0.29,0.0,1.0,0.0,0.0,0.0,N/A,22.0,Rafael Dos Anjos,467,3
329,Eddie Alvarez,win,2016-01-17,S-DEC,3.0,5:00,6,1200,0.0,42.0,90.0,0.46,74.0,129.0,0.57,6.0,15.0,0.4,0.0,0.0,N/A,458.0,0.0,56.0,109.0,0.51,109.0,164.0,0.66,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Anthony Pettis,51,3
330,Eddie Alvarez,win,2015-06-13,S-DEC,3.0,5:00,6,1200,0.0,31.0,64.0,0.48,43.0,79.0,0.54,3.0,11.0,0.27,0.0,0.0,N/A,227.0,0.0,37.0,129.0,0.28,93.0,187.0,0.5,0.0,1.0,0.0,0.0,0.0,N/A,0.0,Gilbert Melendez,209,3
