,Fighter,W/L,Event,Method,Round,Time,Total Fight Time (Sec),KD,Sig. Str. Landed,Sig. Str. Attempted,Sig. Str. %,Total Str. Landed,Total Str. Attempted,Total Str. %,TD Landed,TD Attempted,TD %,Sub. Attempted,Sub. Successful,Sub. %,Ctrl Time (Sec),Opp. KD,Opp. Sig. Str. Landed,Opp. Sig. Str. Attempted,Opp. Sig. Str. %,Opp. Total Str. Landed,Opp. Total Str. Attempted,Opp. Total Str. %,Opp. TD Landed,Opp. TD Attempted,Opp. TD %,Opp. Sub. Attempted,Opp. Sub. Successful,Opp. Sub. %,Opp. Ctrl Time (Sec)
4,Julio Arce,win,"UFC Fight Night: Sandhagen vs. Dillashaw  Jul. 24, 2021",KO/TKO  Punches,2.0,3:45,825,0.0,42.0,113.0,0.37,44.0,115.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,24.0,0.0,31.0,97.0,0.31,31.0,98.0,0.32,0.0,0.0,N/A,0.0,0.0,N/A,0.0
5,Julio Arce,loss,"UFC 244: Masvidal vs. Diaz  Nov. 02, 2019",S-DEC,3.0,5:00,1200,0.0,32.0,124.0,0.25,64.0,162.0,0.4,1.0,3.0,0.33,0.0,0.0,N/A,56.0,0.0,55.0,139.0,0.39,83.0,170.0,0.49,0.0,0.0,N/A,0.0,0.0,N/A,219.0
6,Julio Arce,win,"UFC Fight Night: Dos Anjos vs. Lee  May. 18, 2019",KO/TKO  Kick,3.0,1:49,1009,1.0,74.0,160.0,0.46,74.0,160.0,0.46,1.0,1.0,1.0,0.0,0.0,N/A,13.0,0.0,43.0,160.0,0.26,46.0,164.0,0.28,0.0,0.0,N/A,0.0,0.0,N/A,33.0
7,Julio Arce,loss,"UFC 230: Cormier vs. Lewis  Nov. 03, 2018",S-DEC,3.0,5:00,1200,0.0,25.0,119.0,0.21,46.0,145.0,0.32,1.0,5.0,0.2,2.0,0.0,0,251.0,2.0,32.0,102.0,0.31,35.0,105.0,0.33,0.0,0.0,N/A,0.0,0.0,N/A,98.0
8,Julio Arce,win,"UFC Fight Night: Rivera vs. Moraes  Jun. 01, 2018",SUB  Rear Naked Choke,3.0,2:55,1075,0.0,63.0,178.0,0.35,80.0,199.0,0.4,0.0,1.0,0.0,1.0,1.0,1.0,80.0,0.0,37.0,102.0,0.36,39.0,105.0,0.37,0.0,2.0,0.0,0.0,0.0,N/A,92.0
9,Julio Arce,win,"UFC 220: Miocic vs. Ngannou  Jan. 20, 2018",U-DEC,3.0,5:00,1200,0.0,72.0,201.0,0.35,87.0,216.0,0.4,0.0,0.0,N/A,0.0,0.0,N/A,44.0,0.0,35.0,113.0,0.3,36.0,116.0,0.31,1.0,13.0,0.07,0.0,0.0,N/A,76.0
10,Julio Arce,win,"DWCS 1.5  Aug. 08, 2017",KO/TKO  Punches,2.0,2:39,759,0.0,63.0,122.0,0.51,73.0,133.0,0.55,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,20.0,68.0,0.29,20.0,69.0,0.29,0.0,1.0,0.0,0.0,0.0,N/A,N/A
0,Dan Argueta,loss,"UFC Fight Night: Allen vs. Curtis 2  Apr. 06, 2024",SUB  Guillotine Choke,2.0,4:59,899,0.0,14.0,39.0,0.35,39.0,69.0,0.57,9.0,19.0,0.47,0.0,0.0,N/A,361.0,0.0,19.0,35.0,0.54,29.0,47.0,0.62,2.0,4.0,0.5,1.0,1.0,1.0,94.0
1,Dan Argueta,nc,"UFC Fight Night: Fiziev vs. Gamrot  Sep. 23, 2023",Overturned,3.0,5:00,1200,0.0,33.0,85.0,0.38,38.0,95.0,0.4,2.0,6.0,0.33,2.0,0.0,0,235.0,0.0,43.0,92.0,0.46,52.0,104.0,0.5,2.0,6.0,0.33,0.0,0.0,N/A,279.0
2,Dan Argueta,nc,"UFC Fight Night: Vettori vs. Cannonier  Jun. 17, 2023",Overturned,1.0,2:20,140,0.0,4.0,4.0,1.0,12.0,12.0,1.0,1.0,1.0,1.0,2.0,0.0,0,128.0,0.0,1.0,2.0,0.5,2.0,3.0,0.67,0.0,0.0,N/A,0.0,0.0,N/A,3.0
3,Dan Argueta,win,"UFC Fight Night: Strickland vs. Imavov  Jan. 14, 2023",U-DEC,3.0,5:00,1200,0.0,47.0,85.0,0.55,93.0,144.0,0.65,4.0,6.0,0.66,2.0,0.0,0,614.0,0.0,14.0,44.0,0.31,15.0,47.0,0.32,0.0,0.0,N/A,1.0,0.0,0,75.0
4,Dan Argueta,loss,"UFC Fight Night: Volkov vs. Rozenstruik  Jun. 04, 2022",U-DEC,3.0,5:00,1200,0.0,27.0,59.0,0.45,103.0,141.0,0.73,1.0,3.0,0.33,0.0,0.0,N/A,164.0,0.0,32.0,53.0,0.6,47.0,71.0,0.66,2.0,4.0,0.5,1.0,0.0,0,625.0
0,Hashem Arkhagha,loss,"DWCS 5.4  Sep. 21, 2021",SUB  Rear Naked Choke,1.0,4:21,261,0.0,8.0,18.0,0.44,10.0,20.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,39.0,69.0,0.56,49.0,79.0,0.62,1.0,2.0,0.5,1.0,1.0,1.0,204.0
0,Andrei Arlovski,loss,"UFC Fight Night: Ankalaev vs. Walker 2  Jan. 13, 2024",U-DEC,3.0,5:00,1200,0.0,58.0,127.0,0.45,58.0,127.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,49.0,136.0,0.36,50.0,137.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,0.0
1,Andrei Arlovski,loss,"UFC Fight Night: Kara-France vs. Albazi  Jun. 03, 2023",KO/TKO  Punch,2.0,3:17,797,0.0,24.0,56.0,0.42,26.0,58.0,0.45,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,25.0,87.0,0.28,28.0,91.0,0.31,0.0,1.0,0.0,0.0,0.0,N/A,2.0
2,Andrei Arlovski,loss,"UFC Fight Night: Kattar vs. Allen  Oct. 29, 2022",SUB  Rear Naked Choke,1.0,1:50,110,0.0,2.0,5.0,0.4,3.0,6.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,6.0,11.0,0.54,25.0,33.0,0.76,0.0,0.0,N/A,1.0,1.0,1.0,90.0
3,Andrei Arlovski,win,"UFC Fight Night: Font vs. Vera  Apr. 30, 2022",S-DEC,3.0,5:00,1200,0.0,91.0,164.0,0.55,105.0,178.0,0.59,0.0,0.0,N/A,0.0,0.0,N/A,1.0,0.0,93.0,188.0,0.49,132.0,231.0,0.57,2.0,3.0,0.66,0.0,0.0,N/A,218.0
4,Andrei Arlovski,win,"UFC 271: Adesanya vs. Whittaker 2  Feb. 12, 2022",S-DEC,3.0,5:00,1200,0.0,64.0,133.0,0.48,71.0,140.0,0.51,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,70.0,156.0,0.44,102.0,190.0,0.54,0.0,0.0,N/A,0.0,0.0,N/A,164.0
5,Andrei Arlovski,win,"UFC Fight Night: Ladd vs. Dumont  Oct. 16, 2021",U-DEC,3.0,5:00,1200,0.0,83.0,172.0,0.48,84.0,173.0,0.49,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,73.0,172.0,0.42,73.0,172.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,82.0
6,Andrei Arlovski,win,"UFC Fight Night: Whittaker vs. Gastelum  Apr. 17, 2021",U-DEC,3.0,5:00,1200,0.0,105.0,222.0,0.47,109.0,226.0,0.48,0.0,0.0,N/A,0.0,0.0,N/A,39.0,0.0,88.0,192.0,0.45,99.0,203.0,0.49,0.0,0.0,N/A,0.0,0.0,N/A,0.0
7,Andrei Arlovski,loss,"UFC Fight Night: Blaydes vs. Lewis  Feb. 20, 2021",SUB  Rear Naked Choke,2.0,1:09,669,0.0,20.0,55.0,0.36,22.0,57.0,0.39,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,37.0,60.0,0.61,41.0,64.0,0.64,1.0,1.0,1.0,1.0,1.0,1.0,137.0
8,Andrei Arlovski,win,"UFC Fight Night: Santos vs. Teixeira  Nov. 07, 2020",U-DEC,3.0,5:00,1200,0.0,34.0,82.0,0.41,34.0,82.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,68.0,119.0,0.57,68.0,119.0,0.57,0.0,0.0,N/A,0.0,0.0,N/A,0.0
9,Andrei Arlovski,win,"UFC Fight Night: Smith vs. Teixeira  May. 13, 2020",U-DEC,3.0,5:00,1200,0.0,50.0,107.0,0.46,50.0,107.0,0.47,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,41.0,99.0,0.41,41.0,99.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,7.0
10,Andrei Arlovski,loss,"UFC 244: Masvidal vs. Diaz  Nov. 02, 2019",KO/TKO  Punch,1.0,0:29,29,0.0,4.0,9.0,0.44,4.0,9.0,0.44,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,5.0,9.0,0.55,5.0,9.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,2.0
11,Andrei Arlovski,win,"UFC Fight Night: Dos Anjos vs. Edwards  Jul. 20, 2019",U-DEC,3.0,5:00,1200,0.0,152.0,263.0,0.57,160.0,272.0,0.59,0.0,0.0,N/A,0.0,0.0,N/A,51.0,0.0,70.0,177.0,0.39,75.0,183.0,0.41,0.0,1.0,0.0,0.0,0.0,N/A,134.0
12,Andrei Arlovski,loss,"UFC Fight Night: Jacare vs. Hermansson  Apr. 27, 2019",S-DEC,3.0,5:00,1200,0.0,75.0,175.0,0.42,82.0,182.0,0.45,0.0,0.0,N/A,0.0,0.0,N/A,26.0,0.0,42.0,132.0,0.31,51.0,141.0,0.36,0.0,1.0,0.0,0.0,0.0,N/A,121.0
13,Andrei Arlovski,nc,"UFC 232: Jones vs. Gustafsson 2  Dec. 29, 2018",Overturned,3.0,5:00,1200,0.0,44.0,93.0,0.47,48.0,97.0,0.49,0.0,1.0,0.0,0.0,0.0,N/A,9.0,0.0,24.0,93.0,0.25,26.0,95.0,0.27,1.0,3.0,0.33,0.0,0.0,N/A,34.0
14,Andrei Arlovski,loss,"UFC Fight Night: Hunt vs. Oleinik  Sep. 15, 2018",U-DEC,3.0,5:00,1200,0.0,18.0,58.0,0.31,27.0,71.0,0.38,2.0,3.0,0.66,0.0,0.0,N/A,18.0,0.0,32.0,70.0,0.45,67.0,108.0,0.62,2.0,4.0,0.5,0.0,0.0,N/A,206.0
15,Andrei Arlovski,loss,"UFC 225: Whittaker vs. Romero 2  Jun. 09, 2018",U-DEC,3.0,5:00,1200,0.0,51.0,125.0,0.4,52.0,126.0,0.41,0.0,2.0,0.0,0.0,0.0,N/A,38.0,1.0,54.0,120.0,0.45,54.0,120.0,0.45,0.0,0.0,N/A,0.0,0.0,N/A,99.0
16,Andrei Arlovski,win,"UFC 222: Cyborg vs. Kunitskaya  Mar. 03, 2018",U-DEC,3.0,5:00,1200,0.0,46.0,88.0,0.52,76.0,121.0,0.63,4.0,9.0,0.44,0.0,0.0,N/A,271.0,0.0,34.0,74.0,0.45,37.0,78.0,0.47,0.0,3.0,0.0,0.0,0.0,N/A,77.0
17,Andrei Arlovski,win,"UFC Fight Night: Poirier vs. Pettis  Nov. 11, 2017",U-DEC,3.0,5:00,1200,0.0,92.0,203.0,0.45,106.0,217.0,0.49,0.0,1.0,0.0,0.0,0.0,N/A,2.0,0.0,48.0,106.0,0.45,74.0,133.0,0.56,0.0,1.0,0.0,0.0,0.0,N/A,217.0
18,Andrei Arlovski,loss,"UFC Fight Night: Holm vs. Correia  Jun. 17, 2017",U-DEC,3.0,5:00,1200,0.0,28.0,56.0,0.5,41.0,74.0,0.55,0.0,2.0,0.0,0.0,0.0,N/A,240.0,0.0,51.0,92.0,0.55,127.0,188.0,0.68,2.0,3.0,0.66,0.0,0.0,N/A,517.0
19,Andrei Arlovski,loss,"UFC on FOX: Shevchenko vs. Pena  Jan. 28, 2017",KO/TKO  Punch,1.0,1:32,92,0.0,3.0,9.0,0.33,3.0,9.0,0.33,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,8.0,13.0,0.61,8.0,14.0,0.57,0.0,0.0,N/A,0.0,0.0,N/A,3.0
20,Andrei Arlovski,loss,"UFC Fight Night: Arlovski vs. Barnett  Sep. 03, 2016",SUB  Rear Naked Choke,3.0,2:53,1073,0.0,38.0,62.0,0.61,51.0,77.0,0.66,1.0,2.0,0.5,0.0,0.0,N/A,142.0,0.0,53.0,82.0,0.64,112.0,150.0,0.75,1.0,2.0,0.5,1.0,1.0,1.0,392.0
21,Andrei Arlovski,loss,"UFC Fight Night: Overeem vs Arlovski  May. 08, 2016",KO/TKO  Punch,2.0,1:12,672,0.0,16.0,33.0,0.48,29.0,46.0,0.63,0.0,0.0,N/A,0.0,0.0,N/A,47.0,1.0,23.0,30.0,0.76,33.0,41.0,0.8,1.0,1.0,1.0,0.0,0.0,N/A,79.0
22,Andrei Arlovski,loss,"UFC 195: Lawler vs Condit  Jan. 02, 2016",KO/TKO  Punch,1.0,0:54,54,0.0,7.0,12.0,0.58,7.0,12.0,0.58,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,11.0,15.0,0.73,11.0,15.0,0.73,0.0,0.0,N/A,0.0,0.0,N/A,2.0
23,Andrei Arlovski,win,"UFC 191: Johnson vs Dodson 2  Sep. 05, 2015",U-DEC,3.0,5:00,1200,0.0,39.0,74.0,0.52,70.0,108.0,0.65,0.0,0.0,N/A,0.0,0.0,N/A,212.0,0.0,24.0,52.0,0.46,54.0,83.0,0.65,1.0,5.0,0.2,0.0,0.0,N/A,239.0
24,Andrei Arlovski,win,"UFC 187: Johnson vs Cormier  May. 23, 2015",KO/TKO  Punches,1.0,4:41,281,1.0,51.0,85.0,0.6,51.0,85.0,0.6,0.0,0.0,N/A,0.0,0.0,N/A,5.0,1.0,15.0,38.0,0.39,15.0,38.0,0.39,0.0,0.0,N/A,0.0,0.0,N/A,6.0
25,Andrei Arlovski,win,"UFC Fight Night: Bigfoot vs Arlovski  Sep. 13, 2014",KO/TKO  Punch,1.0,2:59,179,1.0,13.0,33.0,0.39,14.0,34.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,3.0,0.0,6.0,13.0,0.46,6.0,13.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,0.0
26,Andrei Arlovski,win,"UFC 174: Johnson vs Bagautinov  Jun. 14, 2014",S-DEC,3.0,5:00,1200,0.0,12.0,55.0,0.21,40.0,86.0,0.47,0.0,1.0,0.0,0.0,0.0,N/A,190.0,0.0,30.0,88.0,0.34,65.0,136.0,0.48,1.0,5.0,0.2,0.0,0.0,N/A,192.0
27,Andrei Arlovski,loss,"Strikeforce - Fedor vs. Silva  Feb. 12, 2011",KO/TKO  Punches,1.0,2:49,169,0.0,13.0,38.0,0.34,19.0,44.0,0.43,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,21.0,46.0,0.45,27.0,52.0,0.52,0.0,0.0,N/A,0.0,0.0,N/A,22.0
28,Andrei Arlovski,loss,"Strikeforce - Heavy Artillery  May. 15, 2010",U-DEC,3.0,5:00,1200,0.0,30.0,92.0,0.32,46.0,108.0,0.43,0.0,1.0,0.0,0.0,0.0,N/A,151.0,0.0,47.0,116.0,0.4,66.0,140.0,0.47,2.0,5.0,0.4,0.0,0.0,N/A,336.0
29,Andrei Arlovski,loss,"Strikeforce - Lawler vs. Shields  Jun. 06, 2009",KO/TKO  Punches,1.0,0:22,22,0.0,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,3.0,8.0,0.37,3.0,8.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,1.0
30,Andrei Arlovski,loss,"Affliction - Day of Reckoning  Jan. 24, 2009",KO/TKO  Punch,1.0,3:14,194,0.0,15.0,29.0,0.51,19.0,33.0,0.58,0.0,1.0,0.0,0.0,0.0,N/A,N/A,1.0,5.0,17.0,0.29,9.0,21.0,0.43,0.0,1.0,0.0,0.0,0.0,N/A,N/A
31,Andrei Arlovski,win,"EliteXC - Heat  Oct. 04, 2008",KO/TKO  Punch,2.0,3:14,794,1.0,24.0,41.0,0.58,31.0,48.0,0.65,0.0,1.0,0.0,0.0,0.0,N/A,N/A,0.0,10.0,36.0,0.27,20.0,46.0,0.43,0.0,0.0,N/A,1.0,0.0,0,N/A
32,Andrei Arlovski,win,"Affliction - Banned  Jul. 19, 2008",KO/TKO  Punch,3.0,1:13,973,1.0,52.0,78.0,0.66,86.0,116.0,0.74,2.0,2.0,1.0,1.0,0.0,0,N/A,0.0,18.0,48.0,0.37,52.0,83.0,0.63,0.0,0.0,N/A,0.0,0.0,N/A,N/A
33,Andrei Arlovski,win,"UFC 82: Pride of a Champion  Mar. 01, 2008",KO/TKO  Punches,2.0,4:17,857,0.0,14.0,35.0,0.4,55.0,86.0,0.64,1.0,1.0,1.0,0.0,0.0,N/A,119,0.0,4.0,12.0,0.33,37.0,52.0,0.71,2.0,14.0,0.14,0.0,0.0,N/A,284
34,Andrei Arlovski,win,"UFC 70: Nations Collide  Apr. 21, 2007",U-DEC,3.0,5:00,1200,1.0,28.0,81.0,0.34,30.0,85.0,0.35,0.0,0.0,N/A,0.0,0.0,N/A,37,0.0,23.0,78.0,0.29,26.0,83.0,0.31,0.0,3.0,0.0,0.0,0.0,N/A,50
35,Andrei Arlovski,win,"UFC 66: Liddell vs Ortiz 2  Dec. 30, 2006",KO/TKO  Punches,1.0,3:15,195,0.0,7.0,11.0,0.63,32.0,37.0,0.86,0.0,0.0,N/A,1.0,0.0,0,83,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0,51
36,Andrei Arlovski,loss,"UFC 61: Bitter Rivals  Jul. 08, 2006",U-DEC,5.0,5:00,1800,0.0,66.0,327.0,0.2,68.0,330.0,0.21,0.0,1.0,0.0,0.0,0.0,N/A,0,0.0,97.0,263.0,0.36,99.0,265.0,0.37,0.0,0.0,N/A,0.0,0.0,N/A,45
37,Andrei Arlovski,loss,"UFC 59: Reality Check  Apr. 15, 2006",KO/TKO  Punch,1.0,2:43,163,1.0,11.0,24.0,0.45,12.0,26.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,7,1.0,13.0,30.0,0.43,13.0,30.0,0.43,0.0,0.0,N/A,0.0,0.0,N/A,4
38,Andrei Arlovski,win,"UFC 55: Fury  Oct. 07, 2005",KO/TKO  Punch,1.0,0:15,15,1.0,2.0,6.0,0.33,2.0,6.0,0.33,0.0,0.0,N/A,0.0,0.0,N/A,3,0.0,1.0,3.0,0.33,1.0,3.0,0.33,0.0,0.0,N/A,0.0,0.0,N/A,0
39,Andrei Arlovski,win,"UFC 53: Heavy Hitters  Jun. 04, 2005",KO/TKO  Punches,1.0,4:10,250,0.0,33.0,56.0,0.58,33.0,56.0,0.59,0.0,0.0,N/A,0.0,0.0,N/A,7,0.0,5.0,21.0,0.23,7.0,23.0,0.3,0.0,1.0,0.0,0.0,0.0,N/A,0
40,Andrei Arlovski,win,"UFC 51: Super Saturday  Feb. 05, 2005",SUB  Ankle Lock,1.0,0:47,47,1.0,5.0,10.0,0.5,5.0,10.0,0.5,0.0,0.0,N/A,2.0,1.0,0.5,8,0.0,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,0
41,Andrei Arlovski,win,"UFC 47: It's On!  Apr. 02, 2004",KO/TKO  Punches,2.0,1:15,675,1.0,51.0,83.0,0.61,51.0,83.0,0.61,0.0,0.0,N/A,0.0,0.0,N/A,6,0.0,4.0,29.0,0.13,4.0,29.0,0.14,0.0,0.0,N/A,0.0,0.0,N/A,0
42,Andrei Arlovski,win,"UFC 44: Undisputed  Sep. 26, 2003",KO/TKO  Punches,1.0,1:59,119,2.0,9.0,20.0,0.45,26.0,39.0,0.67,0.0,0.0,N/A,0.0,0.0,N/A,35,0.0,5.0,17.0,0.29,5.0,17.0,0.29,0.0,6.0,0.0,0.0,0.0,N/A,3
43,Andrei Arlovski,win,"UFC 40: Vendetta  Nov. 22, 2002",KO/TKO  Punches,1.0,1:18,78,1.0,14.0,26.0,0.53,14.0,26.0,0.54,0.0,0.0,N/A,0.0,0.0,N/A,3,0.0,1.0,11.0,0.09,1.0,11.0,0.09,0.0,0.0,N/A,0.0,0.0,N/A,0
44,Andrei Arlovski,loss,"UFC 36: Worlds Collide  Mar. 22, 2002",KO/TKO  Punch,3.0,1:45,1005,0.0,38.0,95.0,0.4,38.0,95.0,0.4,0.0,0.0,N/A,0.0,0.0,N/A,0,1.0,27.0,80.0,0.33,27.0,80.0,0.34,0.0,0.0,N/A,0.0,0.0,N/A,0
45,Andrei Arlovski,loss,"UFC 32: Showdown in the Meadowlands  Jun. 29, 2001",KO/TKO  Punches,3.0,1:23,983,0.0,11.0,26.0,0.42,18.0,33.0,0.55,0.0,1.0,0.0,0.0,0.0,N/A,18,0.0,30.0,50.0,0.6,64.0,84.0,0.76,2.0,8.0,0.25,1.0,0.0,0,445
46,Andrei Arlovski,win,"UFC 28: High Stakes  Nov. 17, 2000",SUB  Armbar,1.0,0:55,55,0.0,2.0,4.0,0.5,2.0,4.0,0.5,1.0,1.0,1.0,2.0,1.0,0.5,13,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,N/A,4
0,Garrett Armfield,win,"UFC 297: Strickland vs. Du Plessis  Jan. 20, 2024",U-DEC,3.0,5:00,1200,0.0,105.0,168.0,0.62,130.0,193.0,0.67,0.0,1.0,0.0,0.0,0.0,N/A,0.0,0.0,64.0,155.0,0.41,76.0,172.0,0.44,4.0,9.0,0.44,0.0,0.0,N/A,275.0
1,Garrett Armfield,win,"UFC Fight Night: Holloway vs. The Korean Zombie  Aug. 26, 2023",KO/TKO  Punches,1.0,4:16,256,1.0,45.0,77.0,0.58,45.0,77.0,0.58,0.0,0.0,N/A,0.0,0.0,N/A,26.0,0.0,15.0,31.0,0.48,15.0,31.0,0.48,0.0,2.0,0.0,0.0,0.0,N/A,0.0
2,Garrett Armfield,loss,"UFC Fight Night: Dos Anjos vs. Fiziev  Jul. 09, 2022",SUB  Arm Triangle,2.0,3:13,793,0.0,21.0,72.0,0.29,29.0,83.0,0.35,0.0,2.0,0.0,0.0,0.0,N/A,112.0,0.0,29.0,72.0,0.4,46.0,95.0,0.48,2.0,6.0,0.33,1.0,1.0,1.0,155.0
0,Austin Arnett,loss,"UFC 234: Adesanya vs. Silva  Feb. 09, 2019",U-DEC,3.0,5:00,1200,0.0,77.0,209.0,0.36,78.0,210.0,0.37,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,120.0,308.0,0.38,121.0,309.0,0.39,0.0,2.0,0.0,0.0,0.0,N/A,16.0
1,Austin Arnett,win,"UFC Fight Night: Magny vs. Ponzinibbio  Nov. 17, 2018",U-DEC,3.0,5:00,1200,0.0,74.0,116.0,0.63,95.0,139.0,0.68,1.0,6.0,0.16,0.0,0.0,N/A,358.0,0.0,30.0,85.0,0.35,31.0,87.0,0.36,2.0,3.0,0.66,0.0,0.0,N/A,15.0
2,Austin Arnett,loss,"UFC Fight Night: Alvarez vs. Poirier 2  Jul. 28, 2018",U-DEC,3.0,5:00,1200,0.0,23.0,68.0,0.33,23.0,68.0,0.34,0.0,4.0,0.0,0.0,0.0,N/A,0.0,0.0,75.0,170.0,0.44,80.0,176.0,0.45,0.0,1.0,0.0,0.0,0.0,N/A,46.0
3,Austin Arnett,loss,"UFC Fight Night: Jacare vs. Brunson 2  Jan. 27, 2018",KO/TKO  Punches,2.0,3:48,828,0.0,32.0,90.0,0.35,35.0,95.0,0.37,1.0,1.0,1.0,0.0,0.0,N/A,68.0,1.0,80.0,147.0,0.54,108.0,179.0,0.6,1.0,1.0,1.0,0.0,0.0,N/A,115.0
4,Austin Arnett,loss,"DWCS 1.4  Aug. 01, 2017",U-DEC,3.0,5:00,1200,0.0,105.0,274.0,0.38,106.0,275.0,0.39,0.0,0.0,N/A,1.0,0.0,0,N/A,0.0,134.0,454.0,0.29,140.0,461.0,0.3,0.0,0.0,N/A,0.0,0.0,N/A,N/A
0,Ricardo Arona,loss,"PRIDE 34: Kamikaze  Apr. 08, 2007",KO/TKO  Punch,1.0,1:59,119,1.0,9.0,11.0,0.81,23.0,25.0,0.92,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,N/A,N/A
1,Ricardo Arona,win,"PRIDE Final Conflict Absolute  Sep. 10, 2006",KO/TKO  Punches,1.0,4:28,268,0.0,8.0,18.0,0.44,21.0,36.0,0.58,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,5.0,6.0,0.83,9.0,10.0,0.9,0.0,0.0,N/A,0.0,0.0,N/A,N/A
2,Ricardo Arona,loss,"PRIDE Shockwave 2005  Dec. 31, 2005",S-DEC,3.0,5:00,1200,0.0,30.0,51.0,0.58,100.0,141.0,0.71,5.0,11.0,0.45,0.0,0.0,N/A,N/A,0.0,38.0,100.0,0.38,135.0,211.0,0.64,0.0,0.0,N/A,1.0,0.0,0,N/A
3,Ricardo Arona,loss,"PRIDE Final Conflict 2005  Aug. 28, 2005",KO/TKO  Punches,1.0,2:54,174,0.0,2.0,5.0,0.4,3.0,6.0,0.5,2.0,2.0,1.0,0.0,0.0,N/A,N/A,0.0,12.0,19.0,0.63,24.0,32.0,0.75,1.0,1.0,1.0,1.0,0.0,0,N/A
4,Ricardo Arona,loss,"PRIDE Final Conflict 2005  Aug. 28, 2005",KO/TKO  Punches,1.0,2:54,174,0.0,25.0,48.0,0.52,98.0,144.0,0.68,2.0,5.0,0.4,0.0,0.0,N/A,N/A,0.0,21.0,64.0,0.32,112.0,165.0,0.68,0.0,0.0,N/A,0.0,0.0,N/A,N/A
5,Ricardo Arona,win,"PRIDE Final Conflict 2005  Aug. 28, 2005",U-DEC,2.0,5:00,900,0.0,2.0,5.0,0.4,3.0,6.0,0.5,2.0,2.0,1.0,0.0,0.0,N/A,N/A,0.0,12.0,19.0,0.63,24.0,32.0,0.75,1.0,1.0,1.0,1.0,0.0,0,N/A
6,Ricardo Arona,win,"PRIDE Final Conflict 2005  Aug. 28, 2005",U-DEC,2.0,5:00,900,0.0,25.0,48.0,0.52,98.0,144.0,0.68,2.0,5.0,0.4,0.0,0.0,N/A,N/A,0.0,21.0,64.0,0.32,112.0,165.0,0.68,0.0,0.0,N/A,0.0,0.0,N/A,N/A
7,Ricardo Arona,win,"PRIDE Critical Countdown 2005  Jun. 26, 2005",KO/TKO,2.0,5:00,900,1.0,48.0,76.0,0.63,75.0,107.0,0.7,2.0,2.0,1.0,0.0,0.0,N/A,N/A,0.0,10.0,32.0,0.31,11.0,35.0,0.31,1.0,6.0,0.16,0.0,0.0,N/A,N/A
8,Ricardo Arona,win,"PRIDE Total Elimination 2005  Apr. 23, 2005",U-DEC,3.0,5:00,1200,0.0,22.0,77.0,0.28,116.0,178.0,0.65,0.0,2.0,0.0,3.0,0.0,0,N/A,0.0,16.0,33.0,0.48,43.0,69.0,0.62,2.0,3.0,0.66,2.0,0.0,0,N/A
9,Ricardo Arona,win,"PRIDE 28: High Octane  Oct. 31, 2004",SUB  Rear Naked Choke,1.0,8:37,517,0.0,28.0,49.0,0.57,54.0,76.0,0.71,1.0,1.0,1.0,2.0,1.0,0.5,N/A,0.0,3.0,6.0,0.5,7.0,13.0,0.54,0.0,1.0,0.0,0.0,0.0,N/A,N/A
